Created,Product_ID,Source,Sales_Agent,Location,Delivery_Mode,Status
15-09-2018 10:01,19,Call,Sales-Agent-9,Delhi,Mode-5,Long Term
15-09-2018 10:00,15,Call,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
15-09-2018 10:00,9,Call,Sales-Agent-9,Trivandrum,Mode-5,Long Term
15-09-2018 09:15,15,Live Chat-Direct,Sales-Agent-3,Other Locations,Mode-3,Junk Lead
15-09-2018 03:15,18,Live Chat-Direct,Sales-Agent-3,Other Locations,Mode-3,Just Enquiry
14-09-2018 23:47,20,Website,Sales-Agent-3,Other Locations,Mode-3,In Progress Negative
14-09-2018 22:53,15,Website,Sales-Agent-3,Other Locations,Mode-3,Junk Lead
14-09-2018 19:25,19,Website,Sales-Agent-9,Other Locations,Mode-3,Not Responding
14-09-2018 18:45,18,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,Junk Lead
14-09-2018 18:40,19,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-3,Converted
14-09-2018 18:38,9,Call,Sales-Agent-7,Bangalore,Mode-4,LOST
14-09-2018 18:36,18,Call,Sales-Agent-7,Chennai,Mode-1,Potential
14-09-2018 18:25,27,Call,Sales-Agent-3,Bangalore,Mode-1,Potential
14-09-2018 18:13,20,Existing Client,Sales-Agent-3,Bangalore,Mode-4,Converted
14-09-2018 18:10,18,Live Chat-Direct,Sales-Agent-3,Mumbai,Mode-3,Junk Lead
14-09-2018 18:05,18,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-3,Not Responding
14-09-2018 17:50,19,Live Chat-Blog,Sales-Agent-9,Other Locations,Mode-3,Not Responding
14-09-2018 17:00,27,Live Chat -PPC,Sales-Agent-4,Hyderabad,Mode-3,Not Responding
14-09-2018 16:44,18,Website,Sales-Agent-11,Bangalore,Mode-1,Potential
14-09-2018 16:38,15,Website,Sales-Agent-11,Other Locations,Mode-3,Just Enquiry
14-09-2018 16:25,18,Website,Sales-Agent-5,Other Locations,Mode-3,Just Enquiry
14-09-2018 15:55,19,Website,Sales-Agent-7,Kolkata,Mode-3,Not Responding
14-09-2018 15:50,5,Live Chat -PPC,Sales-Agent-7,Bangalore,Mode-3,In Progress Positive
14-09-2018 15:46,15,Website,Sales-Agent-9,Other Locations,Mode-3,Junk Lead
14-09-2018 14:49,10,Customer Referral,Sales-Agent-3,Bangalore,Mode-1,Converted
14-09-2018 14:30,18,Call,Sales-Agent-3,Bangalore,Mode-1,Converted
14-09-2018 14:15,19,Live Chat -PPC,Sales-Agent-3,Other Locations,Mode-3,Potential
14-09-2018 13:45,10,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,LOST
14-09-2018 13:20,18,Website,Sales-Agent-11,Chennai,Mode-1,Potential
14-09-2018 13:15,5,Live Chat-Direct,Sales-Agent-3,Hyderabad,Mode-3,Junk Lead
14-09-2018 12:51,15,Call,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
14-09-2018 12:50,15,Call,Sales-Agent-9,Other Locations,Mode-5,Long Term
14-09-2018 12:49,15,Call,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
14-09-2018 12:49,15,Call,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
14-09-2018 12:16,15,Website,Sales-Agent-3,Other Locations,Mode-3,Just Enquiry
14-09-2018 12:00,15,Call,Sales-Agent-9,Other Locations,Mode-5,Junk Lead
14-09-2018 12:00,19,Call,Sales-Agent-3,Chennai,Mode-3,Junk Lead
14-09-2018 12:00,9,Live Chat-Blog,Sales-Agent-4,Bangalore,Mode-1,Just Enquiry
14-09-2018 12:00,15,Call,Sales-Agent-5,Other Locations,Mode-5,In Progress Negative
14-09-2018 11:35,18,Call,Sales-Agent-7,Delhi,Mode-1,In Progress Negative
14-09-2018 11:29,9,Call,Sales-Agent-5,Bangalore,Mode-1,Potential
14-09-2018 10:59,9,Call,Sales-Agent-9,Other Locations,Mode-5,In Progress Positive
14-09-2018 10:45,15,Call,Sales-Agent-8,Other Locations,Mode-5,Open
14-09-2018 10:44,15,Call,Sales-Agent-11,Other Locations,Mode-5,Not Responding
14-09-2018 10:44,19,Call,Sales-Agent-5,Bangalore,Mode-1,Junk Lead
14-09-2018 09:50,18,Live Chat -PPC,Sales-Agent-11,Bangalore,Mode-1,Potential
14-09-2018 09:39,18,Website,Sales-Agent-4,Other Locations,Mode-3,Just Enquiry
14-09-2018 09:25,5,Live Chat-Direct,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
14-09-2018 09:15,20,Live Chat-Direct,Sales-Agent-4,AUSTRALIA,Mode-3,Converted
14-09-2018 08:50,25,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
14-09-2018 00:45,9,Website,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
14-09-2018 00:10,27,Website,Sales-Agent-5,Other Locations,Mode-3,Not Responding
13-09-2018 23:48,15,Website,Sales-Agent-4,Other Locations,Mode-3,Junk Lead
13-09-2018 21:57,19,Call,Sales-Agent-9,Bangalore,Mode-1,Converted
13-09-2018 19:10,18,Website,Sales-Agent-4,Bangalore,Mode-1,Converted
13-09-2018 18:15,19,Live Chat-Blog,Sales-Agent-11,Delhi,Mode-3,Potential
13-09-2018 16:55,15,Website,Sales-Agent-5,Other Locations,Mode-3,Not Responding
13-09-2018 15:23,15,Website,Sales-Agent-7,Other Locations,Mode-3,Not Responding
13-09-2018 14:00,9,Live Chat-Direct,Sales-Agent-7,Hyderabad,Mode-3,Junk Lead
13-09-2018 13:42,15,Website,Sales-Agent-11,Bangalore,Mode-1,Not Responding
13-09-2018 12:10,18,Live Chat-Direct,Sales-Agent-9,Mumbai,Mode-3,Just Enquiry
13-09-2018 11:51,15,Website,Sales-Agent-9,Other Locations,Mode-3,In Progress Positive
13-09-2018 11:40,18,Live Chat -PPC,Sales-Agent-4,Kolkata,Mode-3,In Progress Positive
13-09-2018 11:35,19,Live Chat-Direct,Sales-Agent-5,Bangalore,Mode-1,Potential
13-09-2018 09:07,15,Website,Sales-Agent-4,Other Locations,Mode-3,Junk Lead
13-09-2018 08:24,18,Website,Sales-Agent-3,Delhi,Mode-3,Not Responding
13-09-2018 06:31,15,Website,Sales-Agent-3,Other Locations,Mode-3,Junk Lead
13-09-2018 02:32,5,Website,Sales-Agent-9,Hyderabad,Mode-3,Long Term
12-09-2018 23:31,19,Website,Sales-Agent-5,Other Locations,Mode-3,Long Term
12-09-2018 22:54,15,Website,Sales-Agent-7,Other Locations,Mode-3,Just Enquiry
12-09-2018 18:40,1,Live Chat-Blog,Sales-Agent-11,Bangalore,Mode-1,Just Enquiry
12-09-2018 18:30,5,Live Chat-Direct,Sales-Agent-5,Delhi,Mode-1,Potential
12-09-2018 18:06,9,Call,Sales-Agent-4,Chennai,Mode-3,Potential
12-09-2018 18:03,27,Website,Sales-Agent-7,Chennai,Mode-3,Just Enquiry
12-09-2018 17:22,18,Call,Sales-Agent-9,Bangalore,Mode-1,Junk Lead
12-09-2018 17:15,9,Live Chat-Direct,Sales-Agent-5,Other Locations,Mode-3,Junk Lead
12-09-2018 16:55,2,Live Chat-Direct,Sales-Agent-11,Delhi,Mode-3,Not Responding
12-09-2018 16:30,19,Live Chat-Blog,Sales-Agent-11,Delhi,Mode-3,Converted
12-09-2018 16:20,18,Live Chat-Direct,Sales-Agent-8,Hyderabad,Mode-3,Converted
12-09-2018 15:58,9,Call,Sales-Agent-5,Bangalore,Mode-1,Junk Lead
12-09-2018 15:32,25,Call,Sales-Agent-7,Other Locations,Mode-5,Not Responding
12-09-2018 15:16,5,Website,Sales-Agent-7,Mumbai,Mode-1,Converted
12-09-2018 14:42,19,Customer Referral,Sales-Agent-3,Bangalore,Mode-1,Converted
12-09-2018 13:28,18,Call,Sales-Agent-4,Bangalore,Mode-5,Just Enquiry
12-09-2018 13:25,19,Call,Sales-Agent-12,Bangalore,Mode-1,LOST
12-09-2018 13:20,27,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,In Progress Positive
12-09-2018 12:37,15,Call,Sales-Agent-11,Other Locations,Mode-5,Potential
12-09-2018 12:22,18,Call,Sales-Agent-7,Bangalore,Mode-1,Junk Lead
12-09-2018 12:19,15,Call,Sales-Agent-11,Other Locations,Mode-5,Just Enquiry
12-09-2018 12:18,15,Call,Sales-Agent-5,Other Locations,Mode-5,Junk Lead
12-09-2018 12:00,19,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
12-09-2018 11:55,27,Live Chat-Direct,Sales-Agent-5,Hyderabad,Mode-5,Not Responding
12-09-2018 10:52,27,Website,Sales-Agent-3,Other Locations,Mode-5,Converted
12-09-2018 10:35,9,Live Chat-Direct,Sales-Agent-2,Bangalore,Mode-1,Converted
12-09-2018 09:45,18,Live Chat -PPC,Sales-Agent-11,Chennai,Mode-1,Potential
12-09-2018 02:20,15,Website,Sales-Agent-3,Other Locations,Mode-5,Junk Lead
12-09-2018 01:30,18,Live Chat-Direct,Sales-Agent-7,USA,Mode-5,Not Responding
11-09-2018 21:23,15,Website,Sales-Agent-4,Chennai,Mode-5,Not Responding
11-09-2018 21:04,15,Website,Sales-Agent-7,Other Locations,Mode-5,Not Responding
11-09-2018 20:46,19,Website,Sales-Agent-2,Delhi,Mode-5,Long Term
11-09-2018 18:55,18,Live Chat-Direct,Sales-Agent-3,Pune,Mode-5,In Progress Negative
11-09-2018 18:25,18,Live Chat -PPC,Sales-Agent-9,Mumbai,Mode-1,In Progress Positive
11-09-2018 18:15,10,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,Long Term
11-09-2018 17:43,27,Call,Sales-Agent-3,Bangalore,Mode-5,Just Enquiry
11-09-2018 17:36,9,Website,Sales-Agent-5,Bangalore,Mode-5,LOST
11-09-2018 17:35,18,Live Chat -PPC,Sales-Agent-9,Chennai,Mode-1,Not Responding
11-09-2018 17:00,27,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-3,LOST
11-09-2018 16:43,19,Website,Sales-Agent-9,Bangalore,Mode-1,Long Term
11-09-2018 16:37,18,Call,Sales-Agent-2,Kolkata,Mode-3,Long Term
11-09-2018 16:30,18,Website,Sales-Agent-3,Pune,Mode-3,Just Enquiry
11-09-2018 16:20,5,Live Chat-Direct,Sales-Agent-11,Bangalore,Mode-1,Not Responding
11-09-2018 16:00,18,Live Chat -PPC,Sales-Agent-4,Chennai,Mode-1,Potential
11-09-2018 15:50,18,Call,Sales-Agent-2,Chennai,Mode-1,Long Term
11-09-2018 14:40,2,Live Chat-Direct,Sales-Agent-3,Chennai,Mode-1,Junk Lead
11-09-2018 14:29,15,Website,Sales-Agent-9,Chennai,Mode-5,Junk Lead
11-09-2018 14:18,19,Call,Sales-Agent-4,Mumbai,Mode-3,Just Enquiry
11-09-2018 14:13,9,Call,Sales-Agent-3,Bangalore,Mode-1,Junk Lead
11-09-2018 13:55,1,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-5,Just Enquiry
11-09-2018 13:45,9,Live Chat-Direct,Sales-Agent-5,Bangalore,Mode-1,Potential
11-09-2018 13:16,10,Existing Customer,Sales-Agent-3,Other Locations,Mode-2,Converted
11-09-2018 13:14,18,Website,Sales-Agent-7,Bangalore,Mode-1,Not Responding
11-09-2018 13:09,9,Customer Referral,Sales-Agent-3,Bangalore,Mode-1,Converted
11-09-2018 13:05,15,Call,Sales-Agent-5,Other Locations,Mode-5,Not Responding
11-09-2018 13:05,5,Live Chat-Direct,Sales-Agent-7,Chennai,Mode-5,Not Responding
11-09-2018 13:04,9,Call,Sales-Agent-4,Bangalore,Mode-5,In Progress Positive
11-09-2018 13:04,10,Call,Sales-Agent-4,Bangalore,Mode-5,Potential
11-09-2018 13:04,15,Call,Sales-Agent-12,Other Locations,Mode-5,In Progress Negative
11-09-2018 13:00,19,Call,Sales-Agent-9,Delhi,Mode-1,Not Responding
11-09-2018 13:00,5,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,Not Responding
11-09-2018 12:58,15,Call,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
11-09-2018 12:58,15,Call,Sales-Agent-7,Other Locations,Mode-5,Just Enquiry
11-09-2018 12:55,19,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,Potential
11-09-2018 12:46,10,Call,Sales-Agent-5,Bangalore,Mode-1,Just Enquiry
11-09-2018 12:25,20,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-5,Long Term
11-09-2018 11:42,19,Customer Referral,Sales-Agent-9,Bangalore,Mode-1,Converted
11-09-2018 11:32,18,Call,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
11-09-2018 10:40,9,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,In Progress Positive
11-09-2018 10:35,18,Website,Sales-Agent-5,Delhi,Mode-5,Potential
11-09-2018 10:18,18,Call,Sales-Agent-9,Chennai,Mode-5,In Progress Positive
11-09-2018 10:10,18,Live Chat-Direct,Sales-Agent-12,Delhi,Mode-1,In Progress Negative
11-09-2018 01:30,27,Live Chat-Direct,Sales-Agent-5,Pune,Mode-5,Not Responding
11-09-2018 00:35,5,Website,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
11-09-2018 00:29,15,Website,Sales-Agent-4,Other Locations,Mode-5,Not Responding
10-09-2018 23:39,18,Website,Sales-Agent-7,Bangalore,Mode-1,In Progress Positive
10-09-2018 23:05,19,Live Chat-Direct,Sales-Agent-5,Hyderabad,Mode-3,In Progress Negative
10-09-2018 18:56,9,Website,Sales-Agent-5,Chennai,Mode-3,Potential
10-09-2018 18:25,18,Live Chat-Direct,Sales-Agent-2,USA,Mode-5,Junk Lead
10-09-2018 18:05,27,Live Chat -PPC,Sales-Agent-9,Bangalore,Mode-1,Not Responding
10-09-2018 18:00,15,Live Chat-Direct,Sales-Agent-5,Bangalore,Mode-5,Junk Lead
10-09-2018 16:40,1,Live Chat-Direct,Sales-Agent-7,Bangalore,Mode-1,Not Responding
10-09-2018 14:40,9,Live Chat-Google Organic,Sales-Agent-7,Bangalore,Mode-1,Converted
10-09-2018 14:37,18,Call,Sales-Agent-5,Delhi,Mode-3,Long Term
10-09-2018 13:45,18,Live Chat-Google Organic,Sales-Agent-5,Mumbai,Mode-3,Not Responding
10-09-2018 13:21,18,Live Chat-Google Organic,Sales-Agent-2,Bangalore,Mode-3,Long Term
10-09-2018 13:10,27,Live Chat-Google Organic,Sales-Agent-5,Bangalore,Mode-3,Junk Lead
10-09-2018 13:09,20,Website,Sales-Agent-9,Chennai,Mode-1,Not Responding
10-09-2018 13:00,19,Call,Sales-Agent-3,Other Locations,Mode-3,Converted
10-09-2018 12:55,15,Live Chat-Google Organic,Sales-Agent-8,Bangalore,Mode-1,Not Responding
10-09-2018 12:40,5,Call,Sales-Agent-7,Bangalore,Mode-1,In Progress Positive
10-09-2018 12:16,27,Website,Sales-Agent-5,Hyderabad,Mode-1,Junk Lead
10-09-2018 12:02,27,Website,Sales-Agent-5,Hyderabad,Mode-3,Just Enquiry
10-09-2018 12:01,18,Live Chat-Google Organic,Sales-Agent-5,Other Locations,Mode-3,In Progress Negative
10-09-2018 11:47,18,Website,Sales-Agent-5,Pune,Mode-3,Long Term
10-09-2018 11:47,27,Website,Sales-Agent-7,Hyderabad,Mode-1,Not Responding
10-09-2018 11:39,19,Website,Sales-Agent-7,Pune,Mode-3,Junk Lead
10-09-2018 11:34,19,Live Chat-Google Organic,Sales-Agent-7,Mumbai,Mode-3,In Progress Positive
10-09-2018 11:15,19,Live Chat-Google Organic,Sales-Agent-7,Delhi,Mode-3,Not Responding
10-09-2018 10:35,27,Live Chat-Adwords Remarketing,Sales-Agent-2,Bangalore,Mode-1,Long Term
10-09-2018 09:50,20,Live Chat-Google Organic,Sales-Agent-4,Singapore,Mode-3,Long Term
10-09-2018 02:31,15,Website,Sales-Agent-5,Other Locations,Mode-3,Junk Lead
09-09-2018 23:37,18,Website,Sales-Agent-7,Bangalore,Mode-1,Potential
09-09-2018 17:50,18,Live Chat-Google Organic,Sales-Agent-7,Bangalore,Mode-3,Long Term
09-09-2018 17:45,5,Live Chat-Google Organic,Sales-Agent-7,Bangalore,Mode-1,Junk Lead
09-09-2018 17:25,18,Live Chat-Google Organic,Sales-Agent-7,Chennai,Mode-3,Just Enquiry
09-09-2018 16:15,19,Live Chat-Google Organic,Sales-Agent-7,Bangalore,Mode-1,Long Term
09-09-2018 16:00,9,Live Chat-Google Organic,Sales-Agent-7,UAE,Mode-3,Converted
09-09-2018 15:55,19,Live Chat-Google Organic,Sales-Agent-7,Other Locations,Mode-3,Just Enquiry
09-09-2018 15:40,27,Live Chat-Google Organic,Sales-Agent-7,Hyderabad,Mode-3,In Progress Negative
09-09-2018 15:25,19,Live Chat-Google Organic,Sales-Agent-7,Mumbai,Mode-3,In Progress Negative
09-09-2018 15:02,18,Website,Sales-Agent-7,Bangalore,Mode-1,Long Term
09-09-2018 11:40,5,Website,Sales-Agent-7,Hyderabad,Mode-1,Not Responding
09-09-2018 05:34,18,Website,Sales-Agent-7,Bangalore,Mode-1,Just Enquiry
09-09-2018 01:01,19,Website,Sales-Agent-7,Delhi,Mode-3,Converted
09-09-2018 00:27,27,Website,Sales-Agent-7,Bangalore,Mode-1,Junk Lead
08-09-2018 19:10,18,Live Chat-Google Organic,Sales-Agent-2,Chennai,Mode-3,Junk Lead
08-09-2018 18:25,18,Live Chat -PPC,Sales-Agent-7,Bangalore,Mode-1,Long Term
08-09-2018 18:25,15,Live Chat-Blog,Sales-Agent-5,Other Locations,Mode-1,Junk Lead
08-09-2018 17:55,18,Live Chat -PPC,Sales-Agent-4,Other Locations,Mode-3,In Progress Positive
08-09-2018 16:50,19,Live Chat-Direct,Sales-Agent-2,Other Locations,Mode-3,Junk Lead
08-09-2018 13:50,18,Live Chat-Direct,Sales-Agent-5,Other Locations,Mode-3,Long Term
08-09-2018 13:30,10,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-3,Just Enquiry
08-09-2018 13:20,9,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,Long Term
08-09-2018 13:20,5,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
08-09-2018 13:00,9,Live Chat-Google Organic,Sales-Agent-8,Other Locations,Mode-3,In Progress Positive
08-09-2018 12:50,19,Live Chat-Direct,Sales-Agent-11,Pune,Mode-3,Not Responding
08-09-2018 12:31,18,Call,Sales-Agent-2,Bangalore,Mode-1,Long Term
08-09-2018 12:15,9,Live Chat-Direct,Sales-Agent-9,Delhi,Mode-3,In Progress Positive
08-09-2018 12:04,9,Call,Sales-Agent-9,Bangalore,Mode-1,Converted
08-09-2018 11:35,18,Live Chat-Direct,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
08-09-2018 11:29,19,Customer Referral,Sales-Agent-9,Bangalore,Mode-1,Potential
08-09-2018 10:05,15,Call,Sales-Agent-4,Bangalore,Mode-5,Long Term
08-09-2018 10:03,9,Call,Sales-Agent-4,Bangalore,Mode-1,In Progress Positive
08-09-2018 09:53,18,Call,Sales-Agent-7,Bangalore,Mode-1,In Progress Positive
08-09-2018 09:52,15,Call,Sales-Agent-9,Other Locations,Mode-5,Junk Lead
08-09-2018 09:52,15,Call,Sales-Agent-5,Other Locations,Mode-5,Junk Lead
08-09-2018 09:51,15,Call,Sales-Agent-2,Other Locations,Mode-5,Junk Lead
08-09-2018 09:51,15,Call,Sales-Agent-7,Other Locations,Mode-5,Junk Lead
08-09-2018 09:46,18,Call,Sales-Agent-12,Chennai,Mode-5,Junk Lead
08-09-2018 09:40,5,Live Chat-Direct,Sales-Agent-7,Mumbai,Mode-3,In Progress Positive
08-09-2018 09:10,25,Live Chat-Direct,Sales-Agent-5,Other Locations,Mode-3,Not Responding
08-09-2018 06:06,18,Website,Sales-Agent-2,Other Locations,Mode-3,Junk Lead
08-09-2018 02:17,15,Website,Sales-Agent-4,Other Locations,Mode-3,Not Responding
07-09-2018 23:36,19,Website,Sales-Agent-5,Mumbai,Mode-3,Potential
07-09-2018 22:40,10,Website,Sales-Agent-2,Hyderabad,Mode-3,In Progress Negative
07-09-2018 19:00,2,Live Chat-Direct,Sales-Agent-4,Chennai,Mode-1,Not Responding
07-09-2018 18:55,9,Live Chat-Direct,Sales-Agent-7,Other Locations,Mode-3,Long Term
07-09-2018 18:30,18,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,Potential
07-09-2018 18:07,18,Call,Sales-Agent-7,Bangalore,Mode-1,In Progress Positive
07-09-2018 18:03,18,Website,Sales-Agent-9,Bangalore,Mode-1,Not Responding
07-09-2018 17:50,5,Live Chat -PPC,Sales-Agent-5,Bangalore,Mode-1,Not Responding
07-09-2018 17:25,5,Live Chat -PPC,Sales-Agent-11,Bangalore,Mode-1,Just Enquiry
07-09-2018 17:10,18,Live Chat -PPC,Sales-Agent-11,Bangalore,Mode-1,Just Enquiry
07-09-2018 17:06,19,Customer Referral,Sales-Agent-9,Bangalore,Mode-1,Converted
07-09-2018 16:45,27,Live Chat -PPC,Sales-Agent-4,Bangalore,Mode-1,Just Enquiry
07-09-2018 16:30,18,Website,Sales-Agent-2,Mumbai,Mode-3,Long Term
07-09-2018 16:05,18,Live Chat-Direct,Sales-Agent-11,Chennai,Mode-1,Just Enquiry
07-09-2018 15:03,19,Existing Client,Sales-Agent-3,Chennai,Mode-5,Junk Lead
07-09-2018 14:53,19,Call,Sales-Agent-9,Bangalore,Mode-1,Potential
07-09-2018 14:00,18,Live Chat-Direct,Sales-Agent-9,Mumbai,Mode-3,In Progress Positive
07-09-2018 13:25,27,Live Chat -PPC,Sales-Agent-11,Mumbai,Mode-3,Just Enquiry
07-09-2018 13:22,5,Website,Sales-Agent-7,Other Locations,Mode-3,Junk Lead
07-09-2018 12:35,18,Live Chat-Blog,Sales-Agent-2,Mumbai,Mode-3,In Progress Negative
07-09-2018 12:25,19,Live Chat-Direct,Sales-Agent-4,Bangalore,Mode-1,In Progress Positive
07-09-2018 12:15,18,Live Chat -PPC,Sales-Agent-11,Kolkata,Mode-3,LOST
07-09-2018 11:50,15,Live Chat-Blog,Sales-Agent-5,Chennai,Mode-3,Not Responding
07-09-2018 10:55,18,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,Just Enquiry
07-09-2018 10:52,9,Call,Sales-Agent-9,Chennai,Mode-5,In Progress Positive
07-09-2018 10:28,9,Call,Sales-Agent-11,Chennai,Mode-5,Potential
07-09-2018 10:26,9,Call,Sales-Agent-5,Bangalore,Mode-1,LOST
07-09-2018 10:26,1,Live Chat-Blog,Sales-Agent-3,Other Locations,Mode-3,Long Term
07-09-2018 10:25,15,Call,Sales-Agent-7,Other Locations,Mode-5,Just Enquiry
07-09-2018 10:03,18,Call,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
07-09-2018 09:40,18,Live Chat-Direct,Sales-Agent-5,Other Locations,Mode-3,Just Enquiry
07-09-2018 09:15,18,Website,Sales-Agent-2,Bangalore,Mode-1,Converted
06-09-2018 20:19,18,Website,Sales-Agent-7,Bangalore,Mode-1,Long Term
06-09-2018 18:50,19,Live Chat-Direct,Sales-Agent-9,Other Locations,Mode-3,Not Responding
06-09-2018 18:29,18,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,Converted
06-09-2018 17:55,18,Live Chat-Blog,Sales-Agent-9,Bangalore,Mode-1,Not Responding
06-09-2018 17:55,18,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-3,Not Responding
06-09-2018 17:34,19,Customer Referral,Sales-Agent-3,Bangalore,Mode-1,Converted
06-09-2018 17:10,15,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-3,Junk Lead
06-09-2018 16:55,9,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-3,Just Enquiry
06-09-2018 16:49,1,Call,Sales-Agent-4,Bangalore,Mode-1,Long Term
06-09-2018 16:10,3,Live Chat-Direct,Sales-Agent-5,Other Locations,Mode-3,In Progress Negative
06-09-2018 16:05,5,Call,Sales-Agent-11,Other Locations,Mode-3,Just Enquiry
06-09-2018 15:37,19,Call,Sales-Agent-2,Bangalore,Mode-1,Long Term
06-09-2018 15:15,15,Live Chat-Direct,Sales-Agent-4,Other Locations,Mode-3,Not Responding
06-09-2018 15:08,18,Call,Sales-Agent-9,Bangalore,Mode-1,In Progress Positive
06-09-2018 14:39,18,Call,Sales-Agent-3,Bangalore,Mode-1,Not Responding
06-09-2018 14:33,18,Website,Sales-Agent-4,Mumbai,Mode-3,In Progress Positive
06-09-2018 14:21,20,Call,Sales-Agent-5,Delhi,Mode-5,Just Enquiry
06-09-2018 14:10,18,Live Chat-Direct,Sales-Agent-11,Other Locations,Mode-3,Just Enquiry
06-09-2018 14:05,27,Website,Sales-Agent-11,Delhi,Mode-3,Not Responding
06-09-2018 14:00,18,Live Chat-Direct,Sales-Agent-5,Chennai,Mode-1,Converted
06-09-2018 13:35,18,Live Chat-Direct,Sales-Agent-5,Other Locations,Mode-3,Not Responding
06-09-2018 13:20,18,Live Chat -PPC,Sales-Agent-11,Delhi,Mode-3,Long Term
06-09-2018 13:07,15,Website,Sales-Agent-4,Other Locations,Mode-3,Not Responding
06-09-2018 12:55,19,Live Chat-Direct,Sales-Agent-5,Kolkata,Mode-3,Just Enquiry
06-09-2018 12:49,9,Call,Sales-Agent-4,Chennai,Mode-5,Not Responding
06-09-2018 12:35,15,Live Chat -PPC,Sales-Agent-11,Trivandrum,Mode-3,Just Enquiry
06-09-2018 12:25,9,Live Chat-Blog,Sales-Agent-4,Chennai,Mode-3,Not Responding
06-09-2018 12:20,18,Live Chat-Blog,Sales-Agent-5,Delhi,Mode-3,Potential
06-09-2018 11:55,18,Live Chat-Direct,Sales-Agent-3,Bangalore,Mode-1,Long Term
06-09-2018 11:55,18,Live Chat-Blog,Sales-Agent-5,Other Locations,Mode-3,Not Responding
06-09-2018 11:55,18,Live Chat -PPC,Sales-Agent-4,Mumbai,Mode-3,Potential
06-09-2018 11:43,9,Website,Sales-Agent-11,Other Locations,Mode-3,Not Responding
06-09-2018 11:35,9,Call,Sales-Agent-4,Delhi,Mode-5,In Progress Negative
06-09-2018 11:29,15,Call,Sales-Agent-4,Other Locations,Mode-5,Junk Lead
06-09-2018 11:29,5,Call,Sales-Agent-3,Bangalore,Mode-1,Junk Lead
06-09-2018 11:29,15,Call,Sales-Agent-11,Other Locations,Mode-5,Not Responding
06-09-2018 11:20,18,Call,Sales-Agent-7,Bangalore,Mode-1,Converted
06-09-2018 11:09,15,Call,Sales-Agent-5,Other Locations,Mode-5,Not Responding
